created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
2020/10/15 00:03,1.32E+18,"Hunter #Biden introduced his father, then-Vice President Joe Biden, to a top executive at a Ukrainian energy firm less than a year before the elder BidenÂ pressured government officials in UkraineÂ into firing a prosecutor who was investigating the company, according to emails",1,0,Twitter for Android,193687333,Gaminglawyer,GamingLawyer,"Legal & Business Services 4 Online Gaming & Gambling, Sports Gambling, Online Privacy and Litigation
Retweets are NOT endorsements",2010/9/22 13:10,2418,"New York, USA",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,00:27.4
2020/10/15 00:03,1.32E+18,@seeknmeann I guess #beaubiden was just as crooked as his father #joebiden. #democRat party is circling the drain. America loves and backs you Larry Sinclair,1,0,Twitter for iPhone,1.27E+18,SAL,SAL75292573,Nothing to say here.,2020/5/29 14:44,1,,,,,,,,,00:28.5
2020/10/15 00:03,1.32E+18,"Hunter #Biden introduced Ukrainian businessman to VP dad

That is real! Twitter and Facebook literally block every1 from posting this story and link to it &amp; this is mainstream #NewYorkPost!

I hate Trump, but censorship is never a progress - be it from right - be it from left.",1,2,Twitter for iPhone,2964580733,Adam K.PawÅ‚owskiğŸ‡µğŸ‡±,adpaw13,"Rationalist, Empiricist, Agnostic, Deist, Freethinker, Religious Sceptic, Proud Polish Citizen, For-EU Change, Democracy, Human Rights, Secularism, Science",2015/1/6 17:25,4345,"Poland, Warsaw",52.2319581,21.0067249,Warsaw,Poland,Europe,Masovian Voivodeship,MA,00:28.0
2020/10/15 00:03,1.32E+18,"This is from the same night I met the cast of #TWW and I was wearing the same shirt as @AllisonBJanney ğŸ˜

#VOTE #voteblue #JoeBiden #LoveTrumpsHate https://t.co/aESuB1ipBq",0,0,Twitter for iPhone,558180437,ğŸ¦© Hannah for Biden/HarrisğŸ¦©,CarlsonHannahM,Band Director â€¢ BME Furman University â€¢ MM x2 Butler University â€¢ Percussionist â€¢ Gator Sports Fan â€¢ Leonard Bernstein aficionado â€¢ she/her â€¢ FL-SC-IN-NC,2012/4/20 00:28,133,"Indianapolis, IN",39.7683331,-86.1583502,Indianapolis,United States of America,North America,Indiana,IN,00:29.0
2020/10/15 00:03,1.32E+18,What a load of crap from #Twitter attempting to justify their censorship of @nypost #UkraineGate article especially when they acted in step with @Facebook to suppress this information. Both stepped in ğŸ’© by putting their thumbs on the scale for #Biden &amp; must pay the price! https://t.co/ImOD7zUULN,1,1,Twitter for iPhone,7.57E+17,S Ram,SRAMTH,,2016/7/23 01:14,25,,,,,,,,,00:29.5
2020/10/15 00:03,1.32E+18,"@Jbeckner121105 @nbc Thinking of watching the #SteamingPileOfTrump town hall Thursday?
Please reconsider.
#JoeBiden has a previously announced town hall on 
@ABC @ the same time on Thursday.
#Boycott @MSNBC, @CNBC &amp; the #TrumpTownHall.
Watch #ABC instead.
#BoycottMSNBC #BoycottNBC #Resist #MeToo https://t.co/yEZnETmGFQ",1,0,Twitter Web App,3121635535,#Register AND #Vote!,GOPUggh,"Retweet
Likes Are Like Kissing Your Sister 
#RegisterWith2Friends #VoteWith2Friends
#VetsForGunReform
No Lists",2015/3/31 20:46,1404,,,,,,,,,00:30.0
2020/10/15 00:03,1.32E+18,"Video from The Recount. Trump's Stupid History With Hurricanes.

#JoeBiden #Biden2020 #BlueWave2020 #TrumpMadeInChina #VoteOutRacism #TrumpHoaxedAmerica #VotingForMyAmerica #AmericasGreatestMistake #TrumpHatesWomen #YesWeCan #TrumpIsACompleteFailure 

https://t.co/uACk92IkCz",1,0,Twitter Web App,1.22E+18,John & Mike,ProgPolAdvisor,John & Mike.,2020/1/13 16:35,5669,,,,,,,,,00:30.6
2020/10/15 00:03,1.32E+18,#Biden #BidenHarris2020 #BidenHarris  https://t.co/9s9zwfRDOv,1,1,Twitter for iPhone,23171537,Jeff,jeff4cy,"Father, husband, Lutheran, Iowan, farm kid, Cyclone.",2009/3/7 06:13,346,,,,,,,,,00:31.1
2020/10/15 00:03,1.32E+18,#Biden supporters are the like the #stormarea51 fokes. For the good of all Americans hopefully they can be found and they #TrumpPence2020 #VoteTrump2020ToSaveAmerica. https://t.co/uLpc2QYbc0,1,0,Twitter for Android,1.31E+18,Mike Brown,MikeBro66749656,Political Consultant,2020/9/27 21:25,2,,,,,,,,,00:31.6
2020/10/15 00:03,1.32E+18,"@realDonaldTrump #TrumpIsALaughingStock @realDonaldTrump at his Iowa cult rally compared #JoeBiden to Putin, XI, and Kim Jong-un.  In the same sentence he called @JoeBiden â€œshotâ€ and all 3 communist leaders â€œSHARPâ€

#TrumpIsANationalDisgrace",0,0,Twitter for iPhone,9.15E+17,ÃŸrauntekâˆJohnâ˜»,bocatek,IT Specialist|Former Firefighter| Online Privacy Advocate|American|Patriot|#BidenHarris2020|https://t.co/adCaF3vMIs,2017/10/2 03:32,295,"Boca Raton, Florida USA",26.3586885,-80.0830984,Boca Raton,United States of America,North America,Florida,FL,00:32.1
2020/10/15 00:03,1.32E+18,@ThePlumLineGS is #JoeBiden a liar .blocking people who state facts is dishonest https://t.co/khrZuHsrQI,1,0,Twitter Web App,9.33E+17,4u2,whipit_Studio,,2017/11/22 03:09,11,,,,,,,,,00:32.6
2020/10/15 00:03,1.32E+18,#JoeBiden You will NOT be elected President because YOU ARE NOT ONE OF US!,0,0,Twitter Web App,1.30E+18,Ed Able,EdAble3,,2020/9/9 17:44,4,,,,,,,,,00:33.1
2020/10/15 00:03,1.32E+18,"Biden, Bush Bombshells https://t.co/BSJiRQHRwq nasty lying GUILTY Hunter Biden...wow! Court documents expose the slime the #Bidenâ€™s are...",0,0,Twitter for iPhone,11233922,beckyblanton,beckyblanton,"TEDGlobal 2009 Speaker, Ghostwriter. Issues, not labels. My Tweets are my own, not those of clients or organizations.",2007/12/16 21:07,1635,USA,39.7837304,-100.4458825,,United States,North America,,,00:33.7
2020/10/15 00:04,1.32E+18,"@TwitterSafety @Twitter @RecIaimTheNet This is serious interference and censorship in an ongoing democratic election Twitter! What proofs do you have that this is ""Hacked Materials""?
#news #politics #censorship #Election2020 #election #Biden  #Trump https://t.co/cYQmAyVizU",0,0,Twitter Web App,2899706427,Make More,Make__More,,2014/11/30 20:48,14,,,,,,,,,00:34.2
2020/10/15 00:04,1.32E+18,#Biden @JoeBiden Losers x2. https://t.co/sCOEt7QdIk,0,0,Twitter for iPhone,1.24E+18,Bevmaxn,bevmaxn,,2020/3/22 23:44,36,,,,,,,,,00:34.7
2020/10/15 00:04,1.32E+18,"@BreitbartNews And what the F is this.

#WashingtonPost confirms...there is an ACTUAL VIDEO OF #JoeBiden saying he literally did this. 

#TwitterIsTheDNC https://t.co/GPMSYhmGxF",1,0,Twitter Web App,7.55E+17,_____________,BlackGirlDreams,BLM: DONATE PLEASE TO HELP $Dreamsdept,2016/7/18 03:56,87,,,,,,,,,00:35.2
2020/10/15 00:04,1.32E+18,"Some where in the shadows, Hillary is firing up her suicide machine. #Biden #HunterBiden #HunterBidenEmails",1,0,Twitter for Android,3026998724,TxBetoGutsâ˜ ğŸ¤ ğŸ¦‡ğŸ¦’,TxBetoGuts,ğŸš«ğŸ¥¾ğŸTexas hombre that does Texas stuff in Texas.ğŸ”” I also heart unicorns and blownin stuff up.ğŸ¦” I'm not a real Libertarian ğŸ¦„ğŸ”¥ğŸ’£ğŸ’¥,2015/2/18 19:10,790,,,,,,,,,00:35.7
2020/10/15 00:04,1.32E+18,These are #Biden people with bats. https://t.co/1UCaX1HvhC,0,0,Twitter for Android,118041608,John Carr,UtleyYATM,,2010/2/27 12:06,151,"Garnet Valley, Pa.",35.0634594,-82.0335105,,United States of America,North America,South Carolina,SC,00:36.2
2020/10/15 00:04,1.32E+18,"â€œDear Hunter, thank you for inviting me to DC and giving an opportunity to meet your father and spent [sic] some time together. Itâ€™s realty [sic] an honor and pleasure,â€ -Vadym Pozharskyi, an adviser to the board of Burisma #JoeBiden #Corruption #BidenHarris #HunterBiden https://t.co/JuuFL2yu3x",1,1,Twitter for iPhone,178098133,DJ RealNiceMike,RealNiceMike,,2010/8/13 21:40,16," Deltona, FL 32725",,,,,,,,00:36.8
2020/10/15 00:04,1.32E+18,TWITTER is so corrupt!!!!  We see you @Twitter #Corruption #Biden #HunterBiden #HunterBidenEmails #hunterscrackpipe #ObamaBidenGate #FakeNews,1,0,Twitter for iPhone,1.19E+18,Nicholas,Nichola34778500,,2019/10/21 21:07,1,,,,,,,,,00:37.3
2020/10/15 00:04,1.32E+18,@roinnslainte @CMOIreland @ronan_glynn @lieabh @maddow @Lawrence @RepKatiePorter @drsanjaygupta @KamalaHarris @JoeBiden @VP @realDonaldTrump @Yamiche @CDCDirector.  Why arenâ€™t we having ads like this in the US.  Ireland has an uptick in cases and they arenâ€™t advocating 2-6 million ppl die using idiotic â€œherd immunityâ€! #Biden,0,0,Twitter for iPhone,1025741330,Darlene Cullington,dacullington,"beach lover, mother of two wonderful sons and a patient hubby, dogs make my life fulfilled, (our cat just meows for food a lot), movies are a must!",2012/12/21 05:50,763,,,,,,,,,00:37.8
2020/10/15 00:04,1.32E+18,The reason why Twitter has locked the New York Post account is because the Post is reporting on explosive new revelations that prove #JoeBiden lied to coverup his corrupt and illegal activity as Vice President. https://t.co/VEaoC6PrTU,0,0,Twitter for iPhone,3112087310,Complete Christianity,ShaneSchaetzel,"Catholic Convert & Apologist, Catechist, Author, Columnist and Blogger: https://t.co/AwlyumNyEY (Parler: @ShaneSchaetzel)",2015/3/28 03:51,687,The Ozarks,35.4787003,-93.4655306,,United States of America,North America,Arkansas,AR,00:38.3
2020/10/15 00:04,1.32E+18,"State of the race in SOUTH CAROLINA as of 10/14/2020

Polling Average:

Trump 51.0% (-0.1% from yesterday)
Biden 43.8% (-0.2% from yesterday)

Win probabiity:

Trump: 88.7% (+0.3% from yesterday)
Biden: 11.3%
 
Source: FiveThirtyEight

#ElectionTwitter
#Election2020
#Biden #Trump",1,0,,1.30E+18,Election Poll Average Bot,ElectionRobot,beep boop,2020/9/11 02:44,128,,,,,,,,,00:38.8
2020/10/15 00:04,1.32E+18,"Powerful actors are trying to twist the arms of Americans into voting for #Biden but don't seem to understand human behavior. Forcefully blindfolding and leading voters away from a media story about Biden only makes him look really, really bad. https://t.co/6EP7mglTe6",0,0,Twitter Web App,92361181,Harry J. Bentham,hjbentham,"Independent author via @amazon and former columnist for @Beliefnet and @PressTV. Interested in politics, futurism, sci fi. Author of the @CatalystThesis.",2009/11/24 20:45,1049,United Kingdom,54.7023545,-3.2765753,,United Kingdom,Europe,,,00:39.4
2020/10/15 00:05,1.32E+18,"Uh oh Joe... Things really seem to be unwinding fast now.

#BidenHarrisToSaveAmerica
#BidenHarrisLandslide2020
#BidenHarris #Biden #JoeHidin
#HeelsUpHarris ğŸ‘ #HarrisBiden2020
#TrumpCovid19 #Trump2020
#Trump2020Landslide ğŸ‡ºğŸ‡¸#KAG2020 ğŸ•¶",1,0,Twitter for iPhone,1.30E+18,Support Our President,SupportOurPres,Married my high school sweetheart. Trump has done great things for our country. Parlor @SupportOurPres #Family #1a #2a #Trump2020 #NotSoSilentMajority #ProLife,2020/8/29 21:14,317,United States,39.7837304,-100.4458825,,United States,North America,,,00:39.9
2020/10/15 00:05,1.32E+18,"Laptop computer abandoned at Delaware repair shop contains #emails between #HunterBiden &amp; senior #Burisma #adviser indicating Hunter arranged a meeting between then VP #JoeBiden &amp; the adviser in Washington, DC in 2015.
Joe Biden Calls a Lid &amp; Hides https://t.co/X1ynqJzbUN",1,1,Twitter Web App,91145973,H L Wegley,hlwegley,Meteorologist & Comp Sci guy who writes novels with a climate of suspense & a forecast of stormy weather https://t.co/ZRp4fIyw7m https://t.co/laLtgbcKrx #ChristFic #Cleanbooks,2009/11/19 17:13,3313,Seattle area,47.6038321,-122.3300624,Seattle,United States of America,North America,Washington,WA,00:40.4
2020/10/15 00:05,1.32E+18,"For 30+ Years the @GOP Has Wanted to Destroy #SocialSecurity...4 the 1st Time in My Generation, the GOP Has a President Willing to Go All the Way 2 Abolish the Program that Helps #Seniors..This is One of the Reasons I Voted 4 #JoeBiden! #Florida #Virginia #NorthCarolina #PA #Ohio",0,1,TwInbox,212006850,Powered By Tank4u INC,PartesanJournal,Politically Independent Christian Enthusiast (PICE) #Prolife #ProUSA  #Redskins #Spurs #Celtics ğŸˆğŸ€...Pragmatic American With a â˜•ï¸ of Sarcasm...Opinions My Own,2010/11/4 21:52,442,Virginia USA,,,,,,,,00:40.9
2020/10/15 00:05,1.32E+18,"#HunterBiden &amp; #JoeBiden are so busted! Emails released! #WakeUpAmerica 

#KAG #Trump2020",2,2,Twitter for Android,1.14E+18,America For Trump,RealRedDebate,#PresidentTrump = #MAGA ğŸ‘ #GodBlessAmerica ğŸ‡ºğŸ‡¸ #AmericaFirst #Trump2020 #Trump2020LandslideVictory #Winning #KAG #WakeUpAmerica #Faith #Jesus ğŸ•† #LifeIsGood,2019/6/23 00:32,2045,#America,,,,,,,,00:41.4
2020/10/15 00:05,1.32E+18,"HOYL!!

https://t.co/4MoM2dcnhN

#IceCube #JoeBiden",0,0,Twitter Web App,1.29E+18,LordyHotdog,LordyHotdog,,2020/8/4 03:29,4,,,,,,,,,00:41.9
2020/10/15 00:05,1.32E+18,"Five cents says this gal is named Karen and voting for Trump, lol. #biden https://t.co/sYwYcmmkcA",1,0,Twitter for Android,1.17E+18,Nic,aggressivemew,"20| sometimes I play video games| â™¡ love my fiance, daughter, and 6 cats| â™¡ acab â™¡",2019/9/14 22:53,11,,,,,,,,,00:42.5
2020/10/15 00:05,1.32E+18,#twittet and #facebook run for #biden at #PresidentialElection2020 #USElection2020. just to know. are you a sheep? https://t.co/yUK7cBdCki,0,0,Twitter for Android,2330388670,carlo martinuzzi,Carlomrtz,fintech e crypto banker italiano. Avvicino patrimoni aziendali e personali alla finanza del prossimo futuro #crowdfunding #bitcoin #cryptocurrencies #P2Plending,2014/2/7 16:31,1086,,,,,,,,,00:43.0
2020/10/15 00:05,1.32E+18,#Biden lied https://t.co/Lqy0TBpXkg,3,0,Twitter for iPhone,505200629,Todd Nelon,ToddNelon,The Roof Troop,2012/2/27 00:44,106,"Atlanta, GA",33.7490987,-84.3901849,Atlanta,United States of America,North America,Georgia,GA,00:44.0
2020/10/15 00:05,1.32E+18,"Who is leading? Trump or baiden!
Follow the link to know! 
https://t.co/2kaIBbxqAr
#USA #USPresidentialElections2020 #USElection #USElection2020 #TrumpCovid19 #trump #JoeBiden #USElectionDialogues #Election2020 #Elections2020 #ElectionDay #Trump2020",0,0,Twitter for Android,1.31E+18,The Guardian English,GuardianEnglish,"News, sports, entertainment, magazine website.",2020/9/17 14:46,15,,,,,,,,,00:43.5
2020/10/15 00:05,1.32E+18,"Biden for (p)resident
Trump fo(u)r more years

#DonaldTrump #JoeBiden #Election2020 https://t.co/0iUphtSbR9",2,1,Twitter Web App,1.16E+18,Pansan Pen åŠå±±ç­†è«‡,PansanPen,life is not worth living without freedom,2019/8/7 01:29,242,,,,,,,,,00:44.5
2020/10/15 00:05,1.32E+18,"Not so much as there r automated digital forensic progs that do this sort of analysis vy quickly (e.g. #Encase) &amp; if u r just looking 4 a high-lvl characterization of drive &amp; file content (overt data), keyword, images, email &amp; doc parsing helps w/ triaging high-value info. #Biden https://t.co/mUmWKBKH77",0,0,Twitter Web App,299141309,Dan Garrett,DanGarrett97,"Author, Documentary Photographer, Political Scientist, Visual Sociologist, PhD; Former Career NatSec Professional; Securing Tianxia LLC; Opinions My Own.",2011/5/15 15:40,5681,"Counter-hegemonic Resistance in China's Hong Kong
Visualizing Protest in the City https://www.springer.com/gp/book/9789812872357",22.2793278,114.1628131,Hong Kong Island,China,Asia,Hong Kong,,00:45.1
2020/10/15 00:05,1.32E+18,"ğŸš¨WE'RE NOW LIVING IN COMMUNIST CHINA! ğŸš¨

Can't even tweet about the #NYPost's bombshell #Hunter #Biden story! 

â¦@jackâ© You're an absolute disgrace! This is a direct assault on our freedom of speech! 

#HunterBidenEmails 
#TwitterCensorship 
#MAGA2020 
#Trump2020 https://t.co/Ee3NriP3ye",374,225,Twitter for iPhone,867438710,The Beer Legend,thebeerlegend,Iâ€™m a political junkie who loves to dunk on fools on Twitter and drink ice cold beers! ğŸ€ğŸº # DOES NOT = ENDORSEMENT,2012/10/8 04:55,1535,,,,,,,,,00:45.6
2020/10/15 00:05,1.32E+18,https://t.co/tYkBnbstJw.   #biden #HunterBiden #HunterBidenEmails  #BidenHarris,4,2,Twitter for iPhone,555507247,g,gatsbygabe,,2012/4/16 23:33,8,USA,39.7837304,-100.4458825,,United States,North America,,,00:46.1
2020/10/15 00:05,1.32E+18,"Twitter, please fact check this picture of Hunter Biden passed out with a crack pipe in his mouth... #Biden #HunterBiden https://t.co/tmPVG3lTCx",6,0,Twitter for Android,912887172,Joshua Solomon,solnet99,,2012/10/29 17:37,18,,,,,,,,,00:46.6
2020/10/15 00:05,1.32E+18,@TwitterSafety Skip it. You hacks are covering for #JoeBiden plain and simple. #HunterBiden #BurismaBoys,9,4,Twitter Web App,18037344,Keith James,BlackMagic63,"Freedom is never more than one generation away from extinction. We didn't pass it to our children in the bloodstream. It must be fought for, protected-R. Reagan",2008/12/11 01:47,7081,The Great Southwest!,,,,,,,,00:47.1
2020/10/15 00:05,1.32E+18,"Vice President #Biden is 77 years young.
I am willing to bet that he has a long list of things heâ€™d rather focus on and enjoy life, than cleaning up ğŸ§¹ the deadly mess left by spineless republicans and #DonTheCon 
His only motive is to #BuildBackBetter #VoteForDemocracy #Vote",0,0,Twitter for iPhone,51827092,Amir Mohammad Reza Estakhri,estakhriam,"Language Interpreter. San Diego, California. ğŸ‡ºğŸ‡¸ ğŸ‡®ğŸ‡¹ ğŸ‡®ğŸ‡·",2009/6/28 20:04,371,"San Diego, CA USA",32.7174209,-117.1627714,San Diego,United States of America,North America,California,CA,00:47.6
2020/10/15 00:05,1.32E+18,@Defeat_Trump2 I will still act as  IF #JoeBiden is 50 points behind.  And VOTE FOR HIM!,7,3,Twitter for Android,1.08E+18,Sleazy NYC landlord #POTUS,NycPotus,"NO DMs. Hate The Orange Traitor. Vehemently anti-MAGATs. Follow me so I can regain my followers. I MISS THEM
#ImpeachtheMF
suspended TWICE. 4 HATING THE GARBAGE",2018/12/18 23:01,4358,Las Vegas and Casablanca ,39.9282285,-3.748776,,Spain,Europe,Community of Madrid,MD,00:48.2
2020/10/15 00:05,1.32E+18,Twitter is censoring all information about the Biden crime family #HunterBiden #HunterBidenEmails #JoeBiden #Bidens #JoeBidenIsSick #bidenslaveowners #BidenHarris2020 #BigMikeObama,0,0,Twitter for iPhone,366417295,Darren MichelsğŸ‡ºğŸ‡¸,DarrenMichels,Combat Veteran USAF. ğŸ‡ºğŸ‡¸ Citizen Journalist. Scratch Golfer.,2011/9/2 04:11,315,United States,39.7837304,-100.4458825,,United States,North America,,,00:48.7
2020/10/15 00:06,1.32E+18,"Twazis says they blocked NY Post's #HunterBiden story cuz they block stories with stolen info.

Let's test their theory &amp; #Leftist agenda in protecting #Biden with the story by the #NYPost on STOLEN secret audio tapes of #Trump!

#LiberalPrivilege #MAGA
 https://t.co/bWriPoqI0d",19,16,Twitter for Android,1.26E+18,Shawn Hawkins,ArmedPatriot45,Pvt Mil Ctr VetğŸ‡ºğŸ‡¸4 languagesğŸ´ó §ó ¢ó ¥ó ®ó §ó ¿Born &Lived in Mid East & Eastern Europe fighting radical Islamistsâš”ï¸Constitutional HardlinerğŸ‡ºğŸ‡¸#MAGA #2A #NoSharia,2020/5/7 18:58,20614,"South Carolina, USA",33.6874388,-80.4363743,,United States of America,North America,South Carolina,SC,00:49.2
2020/10/15 00:06,1.32E+18,"@ShelbyKStewart @nbc @thedailybeast Thinking of watching the #SteamingPileOfTrump town hall Thursday?
Please reconsider.
#JoeBiden has a previously announced town hall on 
@ABC  @ the same time Thursday.
#Boycott the #TrumpTownHall on @MSNBC &amp; @CNBC
Watch #ABC instead.
#BoycottMSNBC #BoycottNBC #Resist #MeToo https://t.co/dc04eSljKx",0,0,Twitter Web App,3121635535,#Register AND #Vote!,GOPUggh,"Retweet
Likes Are Like Kissing Your Sister 
#RegisterWith2Friends #VoteWith2Friends
#VetsForGunReform
No Lists",2015/3/31 20:46,1404,,,,,,,,,00:50.2
2020/10/15 00:06,1.32E+18,@jack Youâ€™re not helping #Biden lmao. On the contrary.,0,0,Twitter for iPhone,1.28E+18,Aaron Watson,AaronWa54798122,No one in particular.,2020/6/26 19:33,569,Planet Earth ,34.2331373,-102.4107493,,United States of America,North America,Texas,TX,00:49.7
2020/10/15 00:06,1.32E+18,@JoeBiden Whereâ€™s #JoeBiden hiding out? https://t.co/GWfbafFRCD,0,0,Twitter for iPad,1.19E+18,Buck Fullerton,BuckFullerton,"Proud conservative husband, father, and CEO - on parole from Twitter jail. ğŸ’ªğŸ» Eternal vigilance is the price of Liberty #MAGA2020 ğŸ‡ºğŸ‡¸ #AmericaFirst ğŸ‡ºğŸ‡¸ #KAG",2019/11/2 00:01,868,"Ohio, USA",40.2253569,-82.6881395,,United States of America,North America,Ohio,OH,00:50.7
2020/10/15 00:06,1.32E+18,I still can't retweet this @nypost report on #HunterBiden allegedly selling access to his then VP daddy #Biden. Not #1A of @jack. https://t.co/1Le4ztTqOy,2,2,Twitter Web App,76978453,Tim Sumner an America ğŸ‡ºğŸ‡¸,SgtTim911,"Co-founded 9/11 Families for a Safe & Strong America. Retired US Army (MP). #MAGA Parler @ Sgtsumner ""If we lose freedom here, there is no place to escape to.""",2009/9/24 16:23,2058,U.S.A,31.1932768,30.0540191,,Egypt,Africa,Alexandria Governorate,,00:51.3
2020/10/15 00:06,1.32E+18,@JohnBro85286904 @jane3wallace @Anderology @JoeBiden Newly released info proves it. Bidens are corrupt to the core. Time for Hoe to step down #stepdownjoe #JoeBiden #Election2020,1,0,Twitter for Android,2265868639,Debbie,debc819,Mother of 2..looking to help keep our country on the right track. never socialism! Respect our flag and our country.,2013/12/28 12:50,439,Down South ,,,,,,,,00:51.8
2020/10/15 00:06,1.32E+18,"@MeidasTouch VOTE wisely.
and by wisely I mean for JOEâ€¦ or elseâ€¦.

#JoeBiden @JoeBiden https://t.co/qlHVgonEjt",202,51,Twitter Web App,54361678,Ginger Kitty,icecreamonacone,"I'm just a ginger kitty. I'm chill for the most part & nap often. I'm not political. But this cat is pissed. This ""President"" is stepping on my tail. hiss",2009/7/6 22:49,1701,,,,,,,,,00:52.3
2020/10/15 00:06,1.32E+18,"#HunterBiden #Cocaine #JoeBiden #KamalaHarris Far reaching implications for VP President 
https://t.co/qHeJcClUK1",1,2,Twitter for Android,1.21E+18,WTH...,WTH_inthe,,2020/1/5 23:25,44,,,,,,,,,00:52.8